date,open,high,low,close,3Ema,5Ema,Reversal,transaction,IntraDayExit,tradeNo,profit
2018-08-29,28233.7,28233.7,27961.75,28103.25,28156.30,28153.35,28085.573241894235,Buy,Sell,485,-178.63
2018-08-30,27998.0,28157.35,27940.95,28061.75,28109.02,28122.82,28144.513652336464,Sell,Sell,486,-105.25
2018-09-02,28199.45,28203.2,27777.4,27819.5,27964.26,28021.71,28164.199847094467,Sell,Buy,487,-137.70
2018-09-03,27845.55,27875.15,27385.85,27430.75,27697.51,27824.72,28194.061937498045,X,-,487,0
2018-09-04,27409.3,27506.3,27136.05,27376.05,27536.78,27675.17,28206.380644716235,X,-,487,0
2018-09-05,27464.25,27552.8,27246.25,27468.7,27502.74,27606.34,28090.331773002952,X,-,487,0
2018-09-06,27439.25,27512.5,27232.8,27481.45,27492.09,27564.71,27917.16018693136,X,-,487,0
2018-09-09,27395.2,27404.85,27142.55,27201.75,27346.92,27443.73,27782.567960418935,X,-,487,0
2018-09-10,27295.2,27318.45,26772.25,26807.5,27077.21,27231.65,27734.13422484498,X,-,487,0
2018-09-11,26895.15,26895.15,26555.15,26819.2,26948.21,27094.17,27694.967275512827,X,-,487,0
2018-09-13,27059.85,27205.75,26989.8,27163.85,27056.03,27117.39,27532.05041314999,X,-,487,0
2018-09-16,27002.6,27002.6,26743.4,26820.3,26938.16,27018.36,27301.49472350406,X,-,487,0
2018-09-17,26757.0,26901.05,26407.45,26441.45,26689.81,26826.06,27258.960373038077,X,-,487,0
2018-09-18,26532.0,26611.6,26235.7,26277.35,26483.58,26643.16,27234.81386070975,X,-,487,0
